open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1666199700000,7.68430000,7.68570000,7.63100000,7.65720000,32832.39000000,1666199999999,251464.17297600,609,12314.49000000,94330.57261400,0
1666200000000,7.65720000,7.69630000,7.65380000,7.67750000,38659.07000000,1666200299999,296773.82361100,624,14881.89000000,114259.28019500,0
1666200300000,7.67750000,7.70540000,7.67530000,7.68440000,43252.03000000,1666200599999,332728.68502100,674,25433.51000000,195703.10109700,0
1666200600000,7.68440000,7.69880000,7.65000000,7.66680000,40913.19000000,1666200899999,314160.82685200,684,17485.94000000,134259.87121200,0
1666200900000,7.66130000,7.67010000,7.64000000,7.64670000,60371.49000000,1666201199999,462232.05993000,796,27908.55000000,213750.34003100,0
1666201200000,7.64500000,7.66000000,7.59270000,7.63150000,104173.69000000,1666201499999,794551.96823900,1148,28348.76000000,216286.47993200,0
1666201500000,7.62770000,7.64990000,7.59200000,7.64010000,66752.90000000,1666201799999,508436.61523100,851,32197.66000000,245417.47358100,0
1666201800000,7.64200000,7.64710000,7.30090000,7.33570000,557496.32000000,1666202099999,4175529.55174200,5427,221463.09000000,1659790.02729900,0
1666202100000,7.33790000,7.48360000,7.33380000,7.44800000,197791.00000000,1666202399999,1467805.73844800,2456,119668.21000000,888009.17073300,0
1666202400000,7.45350000,7.45450000,7.35850000,7.38940000,132032.71000000,1666202699999,976447.24448200,2270,61331.96000000,453568.15236400,0
1666202700000,7.38770000,7.43060000,7.35920000,7.40520000,152885.95000000,1666202999999,1131194.16344600,2388,97148.58000000,718954.23875900,0
1666203000000,7.40520000,7.42000000,7.38660000,7.40010000,56691.73000000,1666203299999,420101.75805700,1167,31837.61000000,236034.73641500,0
1666203300000,7.39630000,7.49550000,7.39630000,7.48490000,78814.47000000,1666203599999,587198.69525500,1433,48967.63000000,364660.65196000,0
1666203600000,7.48490000,7.51560000,7.45120000,7.45220000,74313.52000000,1666203899999,556368.54583100,1189,50763.81000000,380144.14305600,0
1666203900000,7.45220000,7.45790000,7.37840000,7.39660000,73983.51000000,1666204199999,548556.71947100,1534,27954.93000000,207284.54454100,0
1666204200000,7.39290000,7.44990000,7.38770000,7.41230000,49714.81000000,1666204499999,368793.75586200,1056,28823.22000000,213827.66857000,0
1666204500000,7.41470000,7.43000000,7.40000000,7.42160000,50075.57000000,1666204799999,371098.28584900,733,25369.33000000,188160.46445500,0
1666204800000,7.42070000,7.43110000,7.36110000,7.38370000,44360.26000000,1666205099999,328390.24492300,870,20306.14000000,150426.10099400,0
1666205100000,7.38190000,7.39750000,7.34420000,7.38110000,148080.03000000,1666205399999,1090913.74467900,1364,72220.57000000,532309.81890800,0
1666205400000,7.38160000,7.39950000,7.37370000,7.39950000,48725.83000000,1666205699999,359897.12201400,763,33296.16000000,245920.17417900,0
1666205700000,7.39990000,7.43940000,7.38960000,7.43440000,33044.76000000,1666205999999,244849.18411100,750,18372.45000000,136148.91475400,0
1666206000000,7.43650000,7.43700000,7.38340000,7.38570000,37921.55000000,1666206299999,280604.03452200,740,22329.35000000,165193.31958200,0
1666206300000,7.38490000,7.38760000,7.10080000,7.17010000,435109.91000000,1666206599999,3136683.47862400,5012,152477.66000000,1098016.97849400,0
1666206600000,7.17000000,7.25390000,7.16390000,7.20400000,110521.35000000,1666206899999,797410.55986100,1451,58641.25000000,423171.62949600,0
1666206900000,7.20360000,7.24500000,7.17320000,7.18100000,68861.66000000,1666207199999,496468.76329000,1208,37051.93000000,267459.04560100,0
1666207200000,7.18000000,7.21160000,7.15000000,7.15760000,80481.98000000,1666207499999,578472.48825100,1145,27143.12000000,195247.98849100,0
1666207500000,7.15390000,7.15600000,6.98010000,7.05420000,417963.29000000,1666207799999,2946903.05206300,4352,148178.83000000,1045429.83654500,0
1666207800000,7.05920000,7.08020000,6.90850000,7.03460000,221527.87000000,1666208099999,1550875.71642800,2671,94611.25000000,663129.12463900,0
1666208100000,7.03750000,7.09190000,7.00160000,7.03880000,112726.66000000,1666208399999,794640.10383700,1514,60622.82000000,427816.88766700,0
1666208400000,7.03160000,7.08850000,7.02840000,7.04830000,91700.54000000,1666208699999,647470.55529100,1230,57380.18000000,405015.96807600,0
1666208700000,7.04910000,7.07480000,7.02370000,7.04450000,34090.04000000,1666208999999,240245.41206000,929,15797.06000000,111359.47567800,0
1666209000000,7.04900000,7.07650000,7.00840000,7.07230000,45518.06000000,1666209299999,320921.01848600,960,21512.38000000,151741.69385300,0
1666209300000,7.07040000,7.07440000,7.01210000,7.04090000,40492.54000000,1666209599999,285539.32857600,932,16463.37000000,116087.14065700,0
1666209600000,7.04150000,7.06480000,7.01200000,7.06070000,62707.84000000,1666209899999,440978.59952500,1131,45890.64000000,322757.06704400,0
1666209900000,7.06150000,7.07000000,6.87380000,6.90100000,186019.63000000,1666210199999,1298891.06926100,2463,64215.03000000,448626.62378800,0
1666210200000,6.89970000,6.96180000,6.83490000,6.90410000,121670.03000000,1666210499999,839593.19262300,2411,51924.34000000,358470.94850300,0
1666210500000,6.90020000,6.90310000,6.80000000,6.82520000,98964.14000000,1666210799999,675879.75334300,1960,36388.20000000,248606.85424700,0
1666210800000,6.82880000,6.86650000,6.80140000,6.81820000,77898.19000000,1666211099999,532539.31925300,1291,42215.16000000,288593.52074900,0
1666211100000,6.81820000,6.83990000,6.78270000,6.81940000,107592.36000000,1666211399999,732990.13795900,1414,47456.76000000,323692.67610200,0
1666211400000,6.81940000,7.16000000,6.81280000,7.11790000,440433.87000000,1666211699999,3092243.74643400,4641,273619.27000000,1917913.29980500,0
1666211700000,7.11900000,7.13510000,7.06040000,7.06620000,139875.91000000,1666211999999,993196.98828200,1849,79107.76000000,561829.21337400,0
1666212000000,7.06620000,7.26620000,7.02510000,7.19480000,222363.24000000,1666212299999,1590713.74216400,3443,137334.89000000,982963.74482300,0
1666212300000,7.19440000,7.31160000,7.15330000,7.23920000,209660.36000000,1666212599999,1518672.45015500,2674,115890.31000000,839698.74555500,0
1666212600000,7.23980000,7.23980000,7.13610000,7.17670000,81783.24000000,1666212899999,587768.52848800,1244,39229.39000000,282077.93922700,0
1666212900000,7.17090000,7.28440000,7.15000000,7.26610000,73269.58000000,1666213199999,528980.34211100,1148,38625.84000000,278843.76438500,0
1666213200000,7.26940000,7.29250000,7.19420000,7.21960000,69986.23000000,1666213499999,506414.69577300,1265,32524.05000000,235328.92721000,0
1666213500000,7.22460000,7.26630000,7.18100000,7.21280000,42190.09000000,1666213799999,304814.72283600,982,20568.53000000,148633.76474200,0
1666213800000,7.20840000,7.24300000,7.17920000,7.18180000,29787.18000000,1666214099999,214804.73845800,677,9325.45000000,67308.16982800,0
1666214100000,7.17920000,7.21270000,7.17080000,7.17640000,36731.19000000,1666214399999,264033.74698800,788,19387.65000000,139424.78450400,0
1666214400000,7.18020000,7.18400000,7.05540000,7.09250000,81864.93000000,1666214699999,581659.86015200,1348,26249.21000000,186520.28286900,0
1666214700000,7.09260000,7.09510000,7.00570000,7.05350000,70724.95000000,1666214999999,498279.56173100,1106,26478.18000000,186676.36650100,0
1666215000000,7.05620000,7.16510000,7.05620000,7.08540000,80525.81000000,1666215299999,573543.42747800,1280,50497.34000000,359766.26875800,0
1666215300000,7.08670000,7.13020000,7.06180000,7.07670000,111143.59000000,1666215599999,787363.01388700,850,26167.33000000,185421.38276900,0
1666215600000,7.07780000,7.09370000,6.96200000,7.01520000,80695.03000000,1666215899999,565295.91583700,1090,24381.20000000,170872.82691800,0
1666215900000,7.01510000,7.04490000,6.95380000,6.96470000,27533.98000000,1666216199999,192682.64438000,611,11764.65000000,82337.34972700,0
1666216200000,6.96470000,6.99700000,6.93250000,6.98580000,52083.03000000,1666216499999,363018.73497000,860,25205.49000000,175826.26111700,0
1666216500000,6.99000000,7.05790000,6.99000000,7.00820000,33177.50000000,1666216799999,232835.21385400,641,20596.67000000,144496.73704900,0
1666216800000,7.00760000,7.09130000,6.97810000,7.07010000,63235.61000000,1666217099999,444208.15765300,852,31101.51000000,218550.90568200,0
1666217100000,7.07000000,7.08860000,6.99940000,7.05190000,103129.04000000,1666217399999,724887.38877700,794,21953.98000000,154136.12915600,0
1666217400000,7.04800000,7.05840000,7.03670000,7.05470000,19192.42000000,1666217699999,135285.48558000,357,4289.53000000,30240.65857200,0
1666217700000,7.05460000,7.15900000,7.03860000,7.13030000,76623.24000000,1666217999999,543675.90953200,813,35777.21000000,253591.19509800,0
1666218000000,7.12300000,7.24990000,7.12160000,7.21110000,181027.23000000,1666218299999,1300790.66810700,1636,119384.06000000,857732.81018800,0
1666218300000,7.21000000,7.39000000,7.19160000,7.25210000,389425.67000000,1666218599999,2835066.54827200,3397,205024.77000000,1491486.83223800,0
1666218600000,7.25200000,7.25610000,7.18560000,7.22290000,47334.56000000,1666218899999,341343.08631300,763,21476.57000000,154857.51763600,0
1666218900000,7.22670000,7.24480000,7.13110000,7.16310000,71074.33000000,1666219199999,510722.14218800,972,29382.39000000,211223.06453400,0
1666219200000,7.16100000,7.25420000,7.14000000,7.22390000,47627.36000000,1666219499999,342955.54901800,703,30808.27000000,222079.27088500,0
1666219500000,7.22120000,7.22230000,7.14930000,7.17530000,20346.41000000,1666219799999,146295.70628700,431,8043.07000000,57855.10365800,0
1666219800000,7.17430000,7.24990000,7.17420000,7.20510000,34115.51000000,1666220099999,246091.34093100,550,17445.62000000,125925.03027200,0
1666220100000,7.20260000,7.23000000,7.19250000,7.19250000,27170.64000000,1666220399999,195793.33194900,386,13705.86000000,98775.27128300,0
1666220400000,7.19000000,7.26280000,7.19000000,7.24560000,52089.08000000,1666220699999,376949.37397900,741,34028.81000000,246250.40681900,0
1666220700000,7.24760000,7.30000000,7.22940000,7.25480000,101312.97000000,1666220999999,735596.58545600,869,59404.45000000,431613.84548000,0
1666221000000,7.25280000,7.25460000,7.20500000,7.20660000,26104.50000000,1666221299999,189036.10175300,427,10131.53000000,73362.17086200,0
1666221300000,7.20500000,7.23430000,7.17080000,7.18350000,38624.23000000,1666221599999,278226.35259300,545,16401.21000000,118168.22950500,0
1666221600000,7.18320000,7.19750000,7.17940000,7.19480000,12302.73000000,1666221899999,88476.91860600,241,5320.64000000,38264.95736100,0
1666221900000,7.19200000,7.24780000,7.19100000,7.24430000,28598.60000000,1666222199999,206603.92959100,373,19048.04000000,137615.12194500,0
1666222200000,7.24420000,7.29770000,7.23550000,7.29350000,50939.90000000,1666222499999,370429.08553200,677,34638.81000000,251981.33557700,0
1666222500000,7.29770000,7.29770000,7.22510000,7.24000000,44303.88000000,1666222799999,321206.47547500,550,7702.40000000,55894.33819700,0
1666222800000,7.24040000,7.24980000,7.20000000,7.22960000,57771.01000000,1666223099999,417542.65697300,514,22211.99000000,160672.55184400,0
1666223100000,7.23060000,7.25010000,7.20380000,7.21000000,38373.20000000,1666223399999,277423.92605200,461,15263.34000000,110388.35225400,0
1666223400000,7.21180000,7.21700000,7.17000000,7.19200000,49119.34000000,1666223699999,353305.04315200,628,19161.78000000,137820.23362800,0
1666223700000,7.19330000,7.34230000,7.19000000,7.32070000,114896.83000000,1666223999999,838285.76993400,1169,55564.62000000,405348.17802900,0
1666224000000,7.32190000,7.37510000,7.26310000,7.28890000,123641.37000000,1666224299999,905065.15157600,1718,63284.90000000,462842.05985700,0
1666224300000,7.28600000,7.28600000,7.17360000,7.21550000,53253.77000000,1666224599999,383795.09379300,809,22103.96000000,159223.08891100,0
1666224600000,7.21720000,7.23870000,7.13000000,7.17700000,56674.22000000,1666224899999,406462.28564500,862,24610.27000000,176562.34933200,0
1666224900000,7.18350000,7.22390000,7.13180000,7.17400000,66119.48000000,1666225199999,474134.47290800,788,31137.42000000,223426.73742600,0
1666225200000,7.16490000,7.25210000,7.16490000,7.20120000,41629.26000000,1666225499999,299766.40784600,641,16748.27000000,120638.76934900,0
1666225500000,7.20110000,7.22060000,7.17180000,7.19460000,28166.77000000,1666225799999,202595.02017600,499,14311.56000000,102909.05121900,0
1666225800000,7.20100000,7.26730000,7.19810000,7.25900000,40857.59000000,1666226099999,295605.99231900,601,24770.09000000,179139.23396100,0
1666226100000,7.25870000,7.25870000,7.21030000,7.22000000,43255.93000000,1666226399999,312536.86528200,434,24235.54000000,175113.08407100,0
1666226400000,7.21990000,7.22000000,7.16270000,7.17140000,41676.04000000,1666226699999,299240.17242700,522,20281.02000000,145599.77443100,0
1666226700000,7.17130000,7.19390000,7.02190000,7.07130000,179841.44000000,1666226999999,1275728.38809000,2132,73148.45000000,518308.28771500,0
1666227000000,7.07080000,7.07080000,6.94270000,7.03780000,223664.74000000,1666227299999,1566923.46167900,1757,96453.20000000,675492.08242400,0
1666227300000,7.04090000,7.04310000,7.00820000,7.04310000,42188.01000000,1666227599999,296328.08653500,591,11557.89000000,81207.84355000,0
1666227600000,7.04310000,7.06500000,6.90000000,6.95840000,104566.46000000,1666227899999,727344.87006500,1626,41759.08000000,290824.60251700,0
1666227900000,6.95730000,7.02830000,6.95270000,7.02540000,47497.51000000,1666228199999,331330.76080700,832,26622.08000000,185760.41476200,0
1666228200000,7.02540000,7.06760000,6.99680000,7.05220000,49281.33000000,1666228499999,347100.58476800,727,27050.92000000,190537.03306300,0
1666228500000,7.05250000,7.14180000,7.05250000,7.12050000,78452.07000000,1666228799999,556795.09945900,1022,44783.26000000,317785.43582500,0
1666228800000,7.12010000,7.17050000,7.07450000,7.08320000,71987.36000000,1666229099999,513035.87684800,886,35687.71000000,254253.21497200,0
1666229100000,7.08840000,7.12990000,7.07720000,7.12660000,53718.09000000,1666229399999,381380.37038300,687,24509.38000000,174033.17333900,0
1666229400000,7.12650000,7.16780000,7.08680000,7.12220000,38700.93000000,1666229699999,275945.37186700,642,20192.17000000,144020.60113100,0
1666229700000,7.12220000,7.17270000,7.11600000,7.15210000,67535.91000000,1666229999999,482935.43667200,654,31157.13000000,222832.31379600,0
1666230000000,7.14350000,7.17380000,7.09490000,7.11300000,45606.18000000,1666230299999,325320.10088100,489,24995.52000000,178383.88675000,0
1666230300000,7.11410000,7.14160000,7.06560000,7.07690000,63977.76000000,1666230599999,453901.92363200,678,21324.53000000,151313.77045800,0
1666230600000,7.08140000,7.09000000,7.06520000,7.06660000,32011.04000000,1666230899999,226702.23519800,434,14821.34000000,105000.32500900,0
1666230900000,7.06400000,7.11150000,7.02910000,7.08700000,54651.33000000,1666231199999,386471.63068200,564,30968.07000000,218813.98217600,0
1666231200000,7.09140000,7.17360000,7.08920000,7.16160000,46751.96000000,1666231499999,333694.96531800,613,33047.36000000,235863.11599200,0
1666231500000,7.16110000,7.23140000,7.13430000,7.20240000,51953.98000000,1666231799999,373453.93839300,623,40628.08000000,292096.29000400,0
1666231800000,7.20350000,7.25000000,7.18830000,7.25000000,25440.30000000,1666232099999,183443.16984500,367,13489.85000000,97332.49400900,0
1666232100000,7.24700000,7.28260000,7.20270000,7.22000000,115369.39000000,1666232399999,835168.23491500,904,41943.59000000,303521.78296700,0
1666232400000,7.22200000,7.33410000,7.22200000,7.29930000,125972.18000000,1666232699999,918299.34785800,1129,77763.25000000,566898.92778600,0
1666232700000,7.29820000,7.30280000,7.25700000,7.26170000,51033.44000000,1666232999999,371544.55279400,543,25850.35000000,188190.26792200,0
1666233000000,7.26170000,7.29570000,7.22720000,7.23360000,37613.86000000,1666233299999,272689.87071500,522,13238.90000000,96066.60015700,0
1666233300000,7.23140000,7.26130000,7.21680000,7.23560000,29562.30000000,1666233599999,214134.11289500,380,16099.45000000,116615.96313300,0
1666233600000,7.23460000,7.28280000,7.21690000,7.27500000,16205.23000000,1666233899999,117370.86704700,340,7604.93000000,55062.66721400,0
1666233900000,7.27500000,7.28800000,7.21850000,7.22390000,42133.39000000,1666234199999,305917.20190800,496,24858.84000000,180731.42522200,0
1666234200000,7.22420000,7.25550000,7.22010000,7.25550000,28329.50000000,1666234499999,205168.66486500,340,11421.44000000,82713.28990300,0
1666234500000,7.25500000,7.35730000,7.25500000,7.32870000,84892.37000000,1666234799999,621045.34215300,969,43749.17000000,320200.55801700,0
1666234800000,7.33570000,7.50000000,7.32900000,7.44230000,232961.94000000,1666235099999,1730493.21233800,2229,118850.85000000,883512.48999400,0
1666235100000,7.44400000,7.47010000,7.40000000,7.42930000,62051.26000000,1666235399999,461150.32339100,799,34039.93000000,252986.34698000,0
1666235400000,7.42940000,7.61000000,7.42940000,7.53330000,213232.73000000,1666235699999,1605453.94874300,2381,128075.71000000,963842.28245100,0
